ResFishID,Station.Number,Date,Species,Length,Dead,Stomach.Taken
74204,E77561,2004-09-28,PSC,85,0,0
74205,E77561,2004-09-28,SSG,67,0,0
74206,E61461,2004-10-05,LMB,265,0,0
74207,E61461,2004-10-05,LMB,305,0,0
74208,E61461,2004-10-05,LMB,76,0,0
74209,E61461,2004-10-05,LMB,72,0,0
74210,E61461,2004-10-05,LMB,89,0,0
74211,E61461,2004-10-05,LMB,382,0,0
74212,E61461,2004-10-05,LMB,151,0,0
74213,E61461,2004-10-05,LMB,64,0,0
74214,E61461,2004-10-05,LMB,406,0,0
74215,E61461,2004-10-05,LMB,162,0,0
74216,E61461,2004-10-05,LMB,228,0,0
74217,E61461,2004-10-05,LMB,70,0,0
74218,E61461,2004-10-05,LMB,242,0,0
74219,E61461,2004-10-05,LMB,193,0,0
74220,E61461,2004-10-05,LMB,57,0,0
74221,E61461,2004-10-05,LMB,74,0,0
74222,E61461,2004-10-05,LMB,59,0,0
74223,E61461,2004-10-05,LMB,60,0,0
74224,E61461,2004-10-05,LMB,79,0,0
74225,E61461,2004-10-05,LMB,69,0,0
74226,E61461,2004-10-05,RSF,151,0,0
74227,E61461,2004-10-05,RSF,170,0,0
74228,E61461,2004-10-05,RSF,45,0,0
74229,E61461,2004-10-05,RSF,178,0,0
74230,E61461,2004-10-05,RSF,158,0,0
74231,E61461,2004-10-05,RSF,154,0,0
74232,E61461,2004-10-05,RSF,103,0,0
74233,E61461,2004-10-05,RSF,85,0,0
74234,E61461,2004-10-05,RSF,129,0,0
74235,E61461,2004-10-05,RSF,109,0,0
74236,E61461,2004-10-05,RSF,82,0,0
74237,E61461,2004-10-05,RSF,55,0,0
74238,E61461,2004-10-05,RSF,49,0,0
74239,E61461,2004-10-05,RSF,79,0,0
74240,E61461,2004-10-05,RSF,162,0,0
74241,E61461,2004-10-05,RSF,156,0,0
74242,E61461,2004-10-05,RSF,134,0,0
74243,E61461,2004-10-05,RSF,82,0,0
74244,E61461,2004-10-05,RSF,74,0,0
74245,E61461,2004-10-05,RSF,85,0,0
74246,E61461,2004-10-05,RSF,87,0,0
74247,E61461,2004-10-05,RSF,134,0,0
74248,E61461,2004-10-05,RSF,149,0,0
74249,E61461,2004-10-05,RSF,119,0,0
74250,E61461,2004-10-05,RSF,105,0,0
74251,E61461,2004-10-05,RSF,119,0,0
74252,E61461,2004-10-05,RSF,108,0,0
74253,E61461,2004-10-05,RSF,105,0,0
74254,E61461,2004-10-05,RSF,81,0,0
74255,E61461,2004-10-05,RSF,45,0,0
74256,E61461,2004-10-05,RSF,44,0,0
74257,E61461,2004-10-05,RSF,48,0,0
74258,E61461,2004-10-05,RSF,50,0,0
74259,E61461,2004-10-05,RSF,50,0,0
74260,E61461,2004-10-05,RSF,145,0,0
74261,E61461,2004-10-05,RSF,150,0,0
74262,E61461,2004-10-05,RSF,140,0,0
74263,E61461,2004-10-05,RSF,153,0,0
74264,E61461,2004-10-05,RSF,140,0,0
74265,E61461,2004-10-05,RSF,113,0,0
74266,E61461,2004-10-05,RSF,110,0,0
74267,E61461,2004-10-05,RSF,107,0,0
74268,E61461,2004-10-05,RSF,75,0,0
74269,E61461,2004-10-05,RSF,167,0,0
74270,E61461,2004-10-05,RSF,112,0,0
74271,E61461,2004-10-05,RSF,106,0,0
74272,E61461,2004-10-05,RSF,97,0,0
74273,E61461,2004-10-05,RSF,82,0,0
74274,E61461,2004-10-05,RSF,155,0,0
74275,E61461,2004-10-05,RSF,165,0,0
74276,E61461,2004-10-05,GSH,89,0,0
74277,E61461,2004-10-05,WM,93,0,0
74278,E61461,2004-10-05,WM,79,0,0
74279,E61461,2004-10-05,WM,77,0,0
74280,E61461,2004-10-05,WM,85,0,0
74281,E61461,2004-10-05,WM,74,0,0
74282,E61461,2004-10-05,WM,44,0,0
74283,E61461,2004-10-05,WM,39,0,0
74284,E61461,2004-10-05,WM,47,0,0
74285,E61461,2004-10-05,BG,154,0,0
74286,E61461,2004-10-05,BG,163,0,0
74287,E61461,2004-10-05,BG,87,0,0
74288,E61461,2004-10-05,BG,100,0,0
74289,E61461,2004-10-05,BG,95,0,0
74290,E61461,2004-10-05,BG,92,0,0
74291,E61461,2004-10-05,BG,95,0,0
74292,E61461,2004-10-05,BG,114,0,0
74293,E61461,2004-10-05,BG,67,0,0
74294,E61461,2004-10-05,BG,66,0,0
74295,E61461,2004-10-05,BG,95,0,0
74296,E61461,2004-10-05,BG,105,0,0
74297,E61461,2004-10-05,BG,77,0,0
74298,E61461,2004-10-05,BG,94,0,0
74299,E61461,2004-10-05,BG,72,0,0
74300,E61461,2004-10-05,BG,93,0,0
74301,E61461,2004-10-05,BG,81,0,0
74302,E61461,2004-10-05,WSU,519,0,0
74303,E61461,2004-10-05,GF,391,0,0
74304,E61461,2004-10-05,CP,642,0,0
74305,E61461,2004-10-05,CP,562,0,0
74306,E61461,2004-10-05,GSF,61,0,0
74307,E61061,2004-10-05,LMB,85,0,0
74308,E61061,2004-10-05,LMB,167,0,0
74309,E61061,2004-10-05,LMB,75,0,0
74310,E61061,2004-10-05,LMB,80,0,0
74311,E61061,2004-10-05,LMB,47,0,0
74312,E61061,2004-10-05,LMB,52,0,0
74313,E61061,2004-10-05,LMB,363,0,0
74314,E61061,2004-10-05,LMB,97,0,0
74315,E61061,2004-10-05,LMB,87,0,0
74316,E61061,2004-10-05,LMB,42,0,0
74317,E61061,2004-10-05,LMB,459,0,0
74318,E61061,2004-10-05,LMB,286,0,0
74319,E61061,2004-10-05,LMB,162,0,0
74320,E61061,2004-10-05,LMB,293,0,0
74321,E61061,2004-10-05,LMB,113,0,0
74322,E61061,2004-10-05,LMB,406,0,0
74323,E61061,2004-10-05,LMB,365,0,0
74324,E61061,2004-10-05,LMB,58,0,0
74325,E61061,2004-10-05,LMB,90,0,0
74326,E61061,2004-10-05,LMB,305,0,0
74327,E61061,2004-10-05,LMB,155,0,0
74328,E61061,2004-10-05,LMB,128,0,0
74329,E61061,2004-10-05,LMB,104,0,0
74330,E61061,2004-10-05,LMB,165,0,0
74331,E61061,2004-10-05,LMB,207,0,0
74332,E61061,2004-10-05,LMB,78,0,0
74333,E61061,2004-10-05,LMB,43,0,0
74334,E61061,2004-10-05,LMB,51,0,0
74335,E61061,2004-10-05,LMB,187,0,0
74336,E61061,2004-10-05,LMB,70,0,0
74337,E61061,2004-10-05,LMB,78,0,0
74338,E61061,2004-10-05,LMB,49,0,0
74339,E61061,2004-10-05,LMB,70,0,0
74340,E61061,2004-10-05,LMB,326,0,0
74341,E61061,2004-10-05,LMB,96,0,0
74342,E61061,2004-10-05,LMB,200,0,0
74343,E61061,2004-10-05,LMB,263,0,0
74344,E61061,2004-10-05,LMB,75,0,0
74345,E61061,2004-10-05,LMB,100,0,0
74346,E61061,2004-10-05,LMB,165,0,0
74347,E61061,2004-10-05,LMB,169,0,0
74348,E61061,2004-10-05,LMB,157,0,0
74349,E61061,2004-10-05,LMB,103,0,0
74350,E61061,2004-10-05,LMB,188,0,0
74351,E61061,2004-10-05,LMB,171,0,0
74352,E61061,2004-10-05,LMB,59,0,0
74353,E61061,2004-10-05,LMB,78,0,0
74354,E61061,2004-10-05,LMB,87,0,0
74355,E61061,2004-10-05,LMB,93,0,0
74356,E61061,2004-10-05,LMB,168,0,0
74357,E61061,2004-10-05,RSF,99,0,0
74358,E61061,2004-10-05,RSF,99,0,0
74359,E61061,2004-10-05,RSF,37,0,0
74360,E61061,2004-10-05,RSF,37,0,0
74361,E61061,2004-10-05,RSF,31,0,0
74362,E61061,2004-10-05,RSF,35,0,0
74363,E61061,2004-10-05,RSF,98,0,0
74364,E61061,2004-10-05,RSF,100,0,0
74365,E61061,2004-10-05,RSF,72,0,0
74366,E61061,2004-10-05,RSF,97,0,0
74367,E61061,2004-10-05,RSF,41,0,0
74368,E61061,2004-10-05,RSF,39,0,0
74369,E61061,2004-10-05,RSF,40,0,0
74370,E61061,2004-10-05,RSF,35,0,0
74371,E61061,2004-10-05,RSF,34,0,0
74372,E61061,2004-10-05,RSF,46,0,0
74373,E61061,2004-10-05,RSF,42,0,0
74374,E61061,2004-10-05,RSF,163,0,0
74375,E61061,2004-10-05,RSF,100,0,0
74376,E61061,2004-10-05,RSF,93,0,0
74377,E61061,2004-10-05,RSF,135,0,0
74378,E61061,2004-10-05,RSF,107,0,0
74379,E61061,2004-10-05,RSF,113,0,0
74380,E61061,2004-10-05,RSF,110,0,0
74381,E61061,2004-10-05,RSF,134,0,0
74382,E61061,2004-10-05,RSF,96,0,0
74383,E61061,2004-10-05,RSF,88,0,0
74384,E61061,2004-10-05,RSF,112,0,0
74385,E61061,2004-10-05,RSF,74,0,0
74386,E61061,2004-10-05,RSF,162,0,0
74387,E61061,2004-10-05,RSF,113,0,0
74388,E61061,2004-10-05,RSF,95,0,0
74389,E61061,2004-10-05,RSF,100,0,0
74390,E61061,2004-10-05,RSF,126,0,0
74391,E61061,2004-10-05,RSF,120,0,0
74392,E61061,2004-10-05,RSF,128,0,0
74393,E61061,2004-10-05,RSF,105,0,0
74394,E61061,2004-10-05,RSF,92,0,0
74395,E61061,2004-10-05,RSF,92,0,0
74396,E61061,2004-10-05,RSF,40,0,0
74397,E61061,2004-10-05,RSF,86,0,0
74398,E61061,2004-10-05,RSF,103,0,0
74399,E61061,2004-10-05,RSF,45,0,0
74400,E61061,2004-10-05,RSF,109,0,0
74401,E61061,2004-10-05,RSF,80,0,0
74402,E61061,2004-10-05,RSF,93,0,0
74403,E61061,2004-10-05,RSF,99,0,0
74404,E61061,2004-10-05,RSF,136,0,0
74405,E61061,2004-10-05,RSF,81,0,0
74406,E61061,2004-10-05,RSF,87,0,0
74407,E61061,2004-10-05,BG,122,0,0
74408,E61061,2004-10-05,BG,183,0,0
74409,E61061,2004-10-05,BG,80,0,0
74410,E61061,2004-10-05,BG,74,0,0
74411,E61061,2004-10-05,BG,35,0,0
74412,E61061,2004-10-05,BG,76,0,0
74413,E61061,2004-10-05,BG,92,0,0
74414,E61061,2004-10-05,BG,45,0,0
74415,E61061,2004-10-05,BG,84,0,0
74416,E61061,2004-10-05,BG,43,0,0
74417,E61061,2004-10-05,BG,40,0,0
74418,E61061,2004-10-05,BG,91,0,0
74419,E61061,2004-10-05,BG,87,0,0
74420,E61061,2004-10-05,BG,48,0,0
74421,E61061,2004-10-05,BG,37,0,0
74422,E61061,2004-10-05,BG,33,0,0
74423,E61061,2004-10-05,BG,34,0,0
74424,E61061,2004-10-05,BG,38,0,0
74425,E61061,2004-10-05,BG,81,0,0
74426,E61061,2004-10-05,BG,69,0,0
74427,E61061,2004-10-05,BG,38,0,0
74428,E61061,2004-10-05,BG,39,0,0
74429,E61061,2004-10-05,BG,36,0,0
74430,E61061,2004-10-05,BG,39,0,0
74431,E61061,2004-10-05,BG,40,0,0
74432,E61061,2004-10-05,BG,43,0,0
74433,E61061,2004-10-05,BG,38,0,0
74434,E61061,2004-10-05,BG,40,0,0
74435,E61061,2004-10-05,BG,38,0,0
74436,E61061,2004-10-05,BG,33,0,0
74437,E61061,2004-10-05,BG,47,0,0
74438,E61061,2004-10-05,BG,36,0,0
74439,E61061,2004-10-05,BG,27,0,0
74440,E61061,2004-10-05,BG,79,0,0
74441,E61061,2004-10-05,BG,71,0,0
74442,E61061,2004-10-05,BG,33,0,0
74443,E61061,2004-10-05,BG,39,0,0
74444,E61061,2004-10-05,BG,44,0,0
74445,E61061,2004-10-05,BG,91,0,0
74446,E61061,2004-10-05,BG,91,0,0
74447,E61061,2004-10-05,BG,77,0,0
74448,E61061,2004-10-05,BG,37,0,0
74449,E61061,2004-10-05,BG,65,0,0
74450,E61061,2004-10-05,BG,73,0,0
74451,E61061,2004-10-05,BG,79,0,0
74452,E61061,2004-10-05,BG,43,0,0
74453,E61061,2004-10-05,BG,33,0,0
74454,E61061,2004-10-05,BG,82,0,0
74455,E61061,2004-10-05,BG,36,0,0
74456,E61061,2004-10-05,BG,72,0,0
74457,E61061,2004-10-05,WM,77,0,0
74458,E61061,2004-10-05,WM,74,0,0
74459,E61061,2004-10-05,WM,137,0,0
74460,E61061,2004-10-05,WM,73,0,0
74461,E61061,2004-10-05,WM,131,0,0
74462,E61061,2004-10-05,WM,170,0,0
74463,E61061,2004-10-05,WM,93,0,0
74464,E61061,2004-10-05,WM,109,0,0
74465,E61061,2004-10-05,WM,82,0,0
74466,E61061,2004-10-05,WM,78,0,0
74467,E61061,2004-10-05,WM,97,0,0
74468,E61061,2004-10-05,WM,76,0,0
74469,E61061,2004-10-05,WM,67,0,0
74470,E61061,2004-10-05,WM,81,0,0
74471,E61061,2004-10-05,WM,79,0,0
74472,E61061,2004-10-05,WM,71,0,0
74473,E61061,2004-10-05,WM,73,0,0
74474,E61061,2004-10-05,WM,55,0,0
74475,E61061,2004-10-05,WM,81,0,0
74476,E61061,2004-10-05,WM,75,0,0
74477,E61061,2004-10-05,WM,44,0,0
74478,E61061,2004-10-05,WM,86,0,0
74479,E61061,2004-10-05,WM,71,0,0
74480,E61061,2004-10-05,WM,79,0,0
74481,E61061,2004-10-05,WM,36,0,0
74482,E61061,2004-10-05,WM,79,0,0
74483,E61061,2004-10-05,CP,702,0,0
74484,E61061,2004-10-05,BCR,245,0,0
74485,E61061,2004-10-05,BCR,132,0,0
74486,E61061,2004-10-05,GSH,161,0,0
74487,E61061,2004-10-05,CCF,563,0,0
74488,E08251,2004-10-13,LMB,308,0,0
74489,E08251,2004-10-13,LMB,83,0,0
74490,E08251,2004-10-13,LMB,72,0,0
74491,E08251,2004-10-13,LMB,67,0,0
74492,E08251,2004-10-13,LMB,61,0,0
74493,E08251,2004-10-13,LMB,261,0,0
74494,E08251,2004-10-13,LMB,79,0,0
74495,E08251,2004-10-13,LMB,108,0,0
74496,E08251,2004-10-13,LMB,66,0,0
74497,E08251,2004-10-13,LMB,78,0,0
74498,E08251,2004-10-13,LMB,68,0,0
74499,E08251,2004-10-13,LMB,334,0,0
74500,E08251,2004-10-13,LMB,78,0,0
74501,E08251,2004-10-13,LMB,88,0,0
74502,E08251,2004-10-13,LMB,67,0,0
74503,E08251,2004-10-13,LMB,334,0,0
74504,E08251,2004-10-13,LMB,252,0,0
74505,E08251,2004-10-13,LMB,327,0,0
74506,E08251,2004-10-13,LMB,82,0,0
74507,E08251,2004-10-13,LMB,298,0,0
74508,E08251,2004-10-13,LMB,71,0,0
74509,E08251,2004-10-13,LMB,74,0,0
74510,E08251,2004-10-13,LMB,78,0,0
74511,E08251,2004-10-13,RSF,168,0,0
74512,E08251,2004-10-13,RSF,144,0,0
74513,E08251,2004-10-13,RSF,186,0,0
74514,E08251,2004-10-13,RSF,183,0,0
74515,E08251,2004-10-13,RSF,175,0,0
74516,E08251,2004-10-13,RSF,206,0,0
74517,E08251,2004-10-13,RSF,141,0,0
74518,E08251,2004-10-13,RSF,175,0,0
74519,E08251,2004-10-13,RSF,150,0,0
74520,E08251,2004-10-13,RSF,134,0,0
74521,E08251,2004-10-13,RSF,151,0,0
74522,E08251,2004-10-13,RSF,143,0,0
74523,E08251,2004-10-13,RSF,134,0,0
74524,E08251,2004-10-13,RSF,146,0,0
74525,E08251,2004-10-13,RSF,129,0,0
74526,E08251,2004-10-13,RSF,159,0,0
74527,E08251,2004-10-13,RSF,124,0,0
74528,E08251,2004-10-13,TFS,64,0,0
74529,E08251,2004-10-13,TFS,83,0,0
74530,E08251,2004-10-13,TFS,74,0,0
74531,E08251,2004-10-13,TFS,79,0,0
74532,E08251,2004-10-13,TFS,61,0,0
74533,E08251,2004-10-13,TFS,78,0,0
74534,E08251,2004-10-13,TFS,67,0,0
74535,E08251,2004-10-13,TFS,75,0,0
74536,E08251,2004-10-13,TFS,58,0,0
74537,E08251,2004-10-13,TFS,63,0,0
74538,E08251,2004-10-13,TFS,94,0,0
74539,E08251,2004-10-13,TFS,94,0,0
74540,E08251,2004-10-13,TFS,57,0,0
74541,E08251,2004-10-13,TFS,66,0,0
74542,E08251,2004-10-13,TFS,72,0,0
74543,E08251,2004-10-13,TFS,103,0,0
74544,E08251,2004-10-13,TFS,78,0,0
74545,E08251,2004-10-13,TFS,72,0,0
74546,E08251,2004-10-13,TFS,81,0,0
74547,E08251,2004-10-13,TFS,65,0,0
74548,E08251,2004-10-13,TFS,60,0,0
74549,E08251,2004-10-13,TFS,62,0,0
74550,E08251,2004-10-13,TFS,59,0,0
74551,E08251,2004-10-13,TFS,66,0,0
74552,E08251,2004-10-13,TFS,68,0,0
74553,E08251,2004-10-13,TFS,59,0,0
74554,E08251,2004-10-13,TFS,89,0,0
74555,E08251,2004-10-13,TFS,78,0,0
74556,E08251,2004-10-13,TFS,58,0,0
74557,E08251,2004-10-13,TFS,73,0,0
74558,E08251,2004-10-13,TFS,68,0,0
74559,E08251,2004-10-13,TFS,71,0,0
74560,E08251,2004-10-13,TFS,68,0,0
74561,E08251,2004-10-13,TFS,67,0,0
74562,E08251,2004-10-13,TFS,102,0,0
74563,E08251,2004-10-13,TFS,64,0,0
74564,E08251,2004-10-13,TFS,66,0,0
74565,E08251,2004-10-13,TFS,72,0,0
74566,E08251,2004-10-13,TFS,69,0,0
74567,E08251,2004-10-13,TFS,58,0,0
74568,E08251,2004-10-13,TFS,64,0,0
74569,E08251,2004-10-13,TFS,67,0,0
74570,E08251,2004-10-13,TFS,60,0,0
74571,E08251,2004-10-13,TFS,72,0,0
74572,E08251,2004-10-13,TFS,68,0,0
74573,E08251,2004-10-13,TFS,70,0,0
74574,E08251,2004-10-13,TFS,69,0,0
74575,E08251,2004-10-13,TFS,60,0,0
74576,E08251,2004-10-13,TFS,104,0,0
74577,E08251,2004-10-13,TFS,57,0,0
74578,E08251,2004-10-13,BG,125,0,0
74579,E08251,2004-10-13,BG,85,0,0
74580,E08251,2004-10-13,BG,96,0,0
74581,E08251,2004-10-13,BG,127,0,0
74582,E08251,2004-10-13,BG,119,0,0
74583,E08251,2004-10-13,BG,117,0,0
74584,E08251,2004-10-13,BG,112,0,0
74585,E08251,2004-10-13,BG,87,0,0
74586,E08251,2004-10-13,BG,91,0,0
74587,E08251,2004-10-13,BG,99,0,0
74588,E08251,2004-10-13,BG,129,0,0
74589,E08251,2004-10-13,BG,165,0,0
74590,E08251,2004-10-13,BG,103,0,0
74591,E08251,2004-10-13,BG,108,0,0
74592,E08251,2004-10-13,BG,108,0,0
74593,E08251,2004-10-13,BG,132,0,0
74594,E08251,2004-10-13,BG,129,0,0
74595,E08251,2004-10-13,BG,111,0,0
74596,E08251,2004-10-13,BG,104,0,0
74597,E08251,2004-10-13,BG,101,0,0
74598,E08251,2004-10-13,BG,54,0,0
74599,E08251,2004-10-13,BG,108,0,0
74600,E08251,2004-10-13,BG,58,0,0
74601,E08251,2004-10-13,BG,114,0,0
74602,E08251,2004-10-13,BG,157,0,0
74603,E08251,2004-10-13,BG,42,0,0
74604,E08251,2004-10-13,BG,109,0,0
74605,E08251,2004-10-13,BG,82,0,0
74606,E08251,2004-10-13,BG,107,0,0
74607,E08251,2004-10-13,BG,57,0,0
74608,E08251,2004-10-13,BG,76,0,0
74609,E08251,2004-10-13,BG,132,0,0
74610,E08251,2004-10-13,BG,113,0,0
74611,E08251,2004-10-13,BG,128,0,0
74612,E08251,2004-10-13,BG,48,0,0
74613,E08251,2004-10-13,BG,32,0,0
74614,E08251,2004-10-13,BG,64,0,0
74615,E08251,2004-10-13,BG,106,0,0
74616,E08251,2004-10-13,BG,121,0,0
74617,E08251,2004-10-13,BG,63,0,0
74618,E08251,2004-10-13,BG,118,0,0
74619,E08251,2004-10-13,BG,58,0,0
74620,E08251,2004-10-13,BG,121,0,0
74621,E08251,2004-10-13,BG,62,0,0
74622,E08251,2004-10-13,BG,81,0,0
74623,E08251,2004-10-13,BG,107,0,0
74624,E08251,2004-10-13,BG,78,0,0
74625,E08251,2004-10-13,BG,64,0,0
74626,E08251,2004-10-13,BG,113,0,0
74627,E08251,2004-10-13,BG,64,0,0
74628,E08251,2004-10-13,CP,701,0,0
74629,E08251,2004-10-13,CP,495,0,0
74630,E08251,2004-10-13,MSS,66,0,0
74631,E08251,2004-10-13,GSH,82,0,0
74632,E08251,2004-10-13,GSH,76,0,0
74633,E08251,2004-10-13,GSH,79,0,0
74634,E08251,2004-10-13,GSH,73,0,0
74635,E08251,2004-10-13,WM,52,0,0
74636,E08251,2004-10-13,WM,104,0,0
74637,E08251,2004-10-13,WM,78,0,0
74638,E08251,2004-10-13,WM,60,0,0
74639,E08251,2004-10-13,WM,111,0,0
74640,E08251,2004-10-13,WM,56,0,0
74641,E08251,2004-10-13,WM,84,0,0
74642,E08251,2004-10-13,WM,78,0,0
74643,E08251,2004-10-13,WM,100,0,0
74644,E08251,2004-10-13,WM,81,0,0
74645,E08251,2004-10-13,WM,61,0,0
74646,E08251,2004-10-13,WM,65,0,0
74647,E08251,2004-10-13,WM,67,0,0
74648,E08251,2004-10-13,WC,247,0,0
74649,E08251,2004-10-13,YFG,131,0,0
74650,E08251,2004-10-13,LP,97,0,0
74651,E83642,2004-10-13,LMB,381,0,0
74652,E83642,2004-10-13,LMB,112,0,0
74653,E83642,2004-10-13,LMB,291,0,0
74654,E83642,2004-10-13,LMB,308,0,0
74655,E83642,2004-10-13,LMB,355,0,0
74656,E83642,2004-10-13,LMB,177,0,0
74657,E83642,2004-10-13,LMB,231,0,0
74658,E83642,2004-10-13,LMB,213,0,0
74659,E83642,2004-10-13,LMB,225,0,0
74660,E83642,2004-10-13,LMB,352,0,0
74661,E83642,2004-10-13,LMB,260,0,0
74662,E83642,2004-10-13,LMB,124,0,0
74663,E83642,2004-10-13,LMB,143,0,0
74664,E83642,2004-10-13,LMB,139,0,0
74665,E83642,2004-10-13,LMB,309,0,0
74666,E83642,2004-10-13,LMB,119,0,0
74667,E83642,2004-10-13,LMB,122,0,0
74668,E83642,2004-10-13,LMB,185,0,0
74669,E83642,2004-10-13,LMB,192,0,0
74670,E83642,2004-10-13,LMB,298,0,0
74671,E83642,2004-10-13,LMB,335,0,0
74672,E83642,2004-10-13,LMB,241,0,0
74673,E83642,2004-10-13,LMB,299,0,0
74674,E83642,2004-10-13,LMB,178,0,0
74675,E83642,2004-10-13,LMB,184,0,0
74676,E83642,2004-10-13,LMB,120,0,0
74677,E83642,2004-10-13,LMB,164,0,0
74678,E83642,2004-10-13,LMB,100,0,0
74679,E83642,2004-10-13,LMB,90,0,0
74680,E83642,2004-10-13,LMB,198,0,0
74700,E83642,2004-10-13,RSF,220,0,0
74701,E83642,2004-10-13,RSF,173,0,0
74702,E83642,2004-10-13,RSF,209,0,0
74703,E83642,2004-10-13,RSF,217,0,0
74704,E83642,2004-10-13,RSF,226,0,0
74705,E83642,2004-10-13,RSF,216,0,0
74706,E83642,2004-10-13,RSF,206,0,0
74707,E83642,2004-10-13,RSF,201,0,0
74708,E83642,2004-10-13,RSF,170,0,0
74709,E83642,2004-10-13,RSF,223,0,0
74710,E83642,2004-10-13,RSF,222,0,0
74711,E83642,2004-10-13,RSF,173,0,0
74712,E83642,2004-10-13,RSF,178,0,0
74713,E83642,2004-10-13,RSF,166,0,0
74714,E83642,2004-10-13,RSF,206,0,0
74715,E83642,2004-10-13,RSF,161,0,0
74716,E83642,2004-10-13,RSF,195,0,0
74717,E83642,2004-10-13,RSF,200,0,0
74718,E83642,2004-10-13,RSF,207,0,0
74719,E83642,2004-10-13,RSF,202,0,0
74720,E83642,2004-10-13,RSF,185,0,0
74721,E83642,2004-10-13,RSF,172,0,0
74722,E83642,2004-10-13,RSF,199,0,0
74723,E83642,2004-10-13,RSF,181,0,0
74724,E83642,2004-10-13,RSF,207,0,0
74725,E83642,2004-10-13,RSF,185,0,0
74726,E83642,2004-10-13,RSF,204,0,0
74727,E83642,2004-10-13,RSF,216,0,0
74728,E83642,2004-10-13,RSF,173,0,0
74729,E83642,2004-10-13,RSF,196,0,0
74730,E83642,2004-10-13,RSF,198,0,0
74731,E83642,2004-10-13,RSF,187,0,0
74732,E83642,2004-10-13,RSF,220,0,0
74733,E83642,2004-10-13,RSF,192,0,0
74734,E83642,2004-10-13,RSF,166,0,0
74735,E83642,2004-10-13,RSF,142,0,0
74736,E83642,2004-10-13,RSF,214,0,0
74737,E83642,2004-10-13,RSF,198,0,0
74738,E83642,2004-10-13,RSF,96,0,0
74739,E83642,2004-10-13,RSF,200,0,0
74740,E83642,2004-10-13,RSF,174,0,0
74741,E83642,2004-10-13,RSF,206,0,0
74742,E83642,2004-10-13,RSF,218,0,0
74743,E83642,2004-10-13,RSF,181,0,0
74744,E83642,2004-10-13,RSF,182,0,0
74745,E83642,2004-10-13,RSF,180,0,0
74746,E83642,2004-10-13,RSF,195,0,0
74747,E83642,2004-10-13,RSF,200,0,0
74748,E83642,2004-10-13,RSF,165,0,0
74749,E83642,2004-10-13,RSF,175,0,0
74750,E83642,2004-10-13,YFG,144,0,0
74751,E83642,2004-10-13,YFG,163,0,0
74752,E83642,2004-10-13,YFG,133,0,0
74753,E83642,2004-10-13,YFG,158,0,0
74754,E83642,2004-10-13,YFG,125,0,0
74755,E83642,2004-10-13,SB,93,0,0
74756,E83642,2004-10-13,SB,103,0,0
74757,E83642,2004-10-13,SB,93,0,0
74758,E83642,2004-10-13,SB,93,0,0
74759,E83642,2004-10-13,SB,96,0,0
74760,E83642,2004-10-13,SB,89,0,0
74761,E83642,2004-10-13,SB,92,0,0
74762,E83642,2004-10-13,SB,87,0,0
74763,E83642,2004-10-13,SB,101,0,0
74764,E83642,2004-10-13,SB,102,0,0
74765,E83642,2004-10-13,SB,93,0,0
74766,E83642,2004-10-13,MSS,50,0,0
74767,E83642,2004-10-13,MSS,55,0,0
74768,E83642,2004-10-13,TFS,74,0,0
74769,E83642,2004-10-13,TFS,78,0,0
74770,E83642,2004-10-13,TFS,95,0,0
74771,E83642,2004-10-13,TFS,50,0,0
74772,E83642,2004-10-13,BG,183,0,0
74773,E83642,2004-10-13,BG,143,0,0
74774,E83642,2004-10-13,BG,139,0,0
74775,E83642,2004-10-13,BG,159,0,0
74776,E83642,2004-10-13,BG,138,0,0
74777,E83642,2004-10-13,BG,138,0,0
74778,E83642,2004-10-13,BG,128,0,0
74779,E83642,2004-10-13,BG,158,0,0
74780,E83642,2004-10-13,BG,146,0,0
74781,E83642,2004-10-13,BG,132,0,0
74782,E83642,2004-10-13,BG,146,0,0
74783,E83642,2004-10-13,BG,128,0,0
74784,E83642,2004-10-13,BG,163,0,0
74785,E83642,2004-10-13,BG,171,0,0
74786,E83642,2004-10-13,BG,133,0,0
74787,E83642,2004-10-13,BG,136,0,0
74788,E83642,2004-10-13,BG,128,0,0
74789,E83642,2004-10-13,BG,170,0,0
74790,E83642,2004-10-13,WC,161,0,0
74791,C47112,2004-10-13,LMB,421,0,0
74792,C47112,2004-10-13,LMB,253,0,0
74793,C47112,2004-10-13,LMB,261,0,0
74794,C47112,2004-10-13,LMB,162,0,0
74795,C47112,2004-10-13,LMB,93,0,0
74796,C47112,2004-10-13,LMB,241,0,0
74797,C47112,2004-10-13,LMB,111,0,0
74798,C47112,2004-10-13,LMB,127,0,0
74799,C47112,2004-10-13,LMB,154,0,0
74800,C47112,2004-10-13,LMB,149,0,0
74801,C47112,2004-10-13,LMB,173,0,0
74802,C47112,2004-10-13,LMB,173,0,0
74803,C47112,2004-10-13,LMB,201,0,0
74805,C47112,2004-10-13,SB,117,0,0
74806,C47112,2004-10-13,SB,93,0,0
74807,C47112,2004-10-13,SB,112,0,0
74808,C47112,2004-10-13,SB,97,0,0
74809,C47112,2004-10-13,SB,112,0,0
74810,C47112,2004-10-13,SB,97,0,0
74811,C47112,2004-10-13,SB,113,0,0
74812,C47112,2004-10-13,SB,92,0,0
74813,C47112,2004-10-13,SB,96,0,0
